seine Persönlichkeit zum Ausdruck bringen	181	A16	redewendung
als großer Künstler Anerkennung finden	181	A16	redewendung
zur Bewältigung einer Aufgabe beitragen	181	A16	redewendung
die Kunstwelt in Erstaunen versetzen	181	A16	redewendung
etwas mehrfach überarbeiten und verbessern	181	A16	redewendung
seine Fähigkeit unter Beweis stellen	181	A16	redewendung
der Kopf bleibt stumm	182	A18	redewendung
eine klaffend leere Leinwand	182	A18	redewendung
mit Spannungen verbunden sein	182	A18	redewendung
etwas kostet Kraft	182	A18	redewendung
eine Idee reift im Kopf heran	182	A18	redewendung
etwas nicht zu fassen bekommen	182	A18	redewendung
etwas über sich ergehen lassen	182	A18	redewendung
am Rand des Wahnsinns leben	182	A18	redewendung
in Depressionen und Psychosen umschlagen	182	A18	redewendung
etwas in einem kreativen Schub zu Papier bringen	182	A18	redewendung
unter Stimmungsschwankungen leiden	182	A18	redewendung
einer Sucht verfallen	182	A18	redewendung
auf welcher Seite des schmalen Grats man steht	182	A18	redewendung
einen fließenden Übergang aufweisen	182	A18	redewendung
jemandem Schutz vor etwas bieten	182	A18	redewendung
jemandem Halt bieten	182	A18	redewendung
die Abgeschiedenheit eines Zimmers suchen	182	A18	redewendung
die Gedanken vernebeln	182	A18	redewendung
wie angewurzelt stehen bleiben	184	A19	redewendung
jemanden verlässt die Kreativität	184	A19	redewendung
Einfluss auf den Fortgang der Handlung nehmen	184	A20	redewendung
sich von neuen Technologien abhängen lassen	185	A21	redewendung
auf E-Books schwören	185	A21	redewendung
ein technisches Wunderwerk	185	A21	redewendung
Gedanken in eine neue Richtung lenken	185	A21	redewendung
eine Idee verwerfen	185	A21	redewendung
an etwas scheiden sich die Geister	186	A22	redewendung
den Untergang des Abendlandes sehen	186	A22	redewendung
die Vorzüge in den Blick nehmen	186	A22	redewendung
nach Belieben	186	A22	redewendung
sich immer größerer Beliebtheit erfreuen	186	A22	redewendung
etwas bleibt abzuwarten	186	A22	redewendung
etwas zu schätzen wissen	186	A22	redewendung
auf jemanden aufmerksam werden	187	A25	redewendung
es verstehen, den Leser zu fesseln	187	A25	redewendung
im Stil eines Roadmovies gehalten sein	187	A25	redewendung
einen Weg der Selbstfindung beschreiten	187	A25	redewendung
jemandem Worte in den Mund legen	187	A25	redewendung
etwas zu Papier bringen	187	A25	redewendung
eine Gefühlswelt einfangen	187	A25	redewendung
ein großer Wurf	187	A25	redewendung
voller Tiefsinn und Wahrheit stecken	187	A25	redewendung
in einen Wettstreit treten	187	A25	redewendung
Sachverstand kommt zum Tragen	187	A25	redewendung
einer Handlung Tiefe verleihen	187	A25	redewendung
es fehlt an Substanz und Aussagekraft	187	A25	redewendung
eine Person aus Fleisch und Blut	187	A25	redewendung
mit etwas aufwarten	187	A25	redewendung
im Willen oder Können des Autors liegen	187	A25	redewendung
ein Anliegen gilt als gescheitert	187	A25	redewendung
bei wohlwollender Betrachtung	187	A25	redewendung
einen zwiespältigen Eindruck hinterlassen	187	A25	redewendung
beim besten Willen nicht	187	A25	redewendung
voller leiser und anrührender Töne	188	A25	redewendung
aus der Perspektive einer Figur erzählt werden	188	A25	redewendung
vorurteilsbeladenes Denken	188	A25	redewendung
virtuos mit der Wirklichkeit spielen	188	A25	redewendung
ins Fantastische abgleiten	188	A25	redewendung
in mehrfacher Hinsicht	188	A25	redewendung
gegen eine Empfehlung spricht die Tatsache, dass ...	188	A25	redewendung
etwas in einem Rutsch durchhaben	188	A25	redewendung
sein Schicksal in die eigenen Hände nehmen	188	A25	redewendung
zu den zentralen Merkmalen gehören	190	B1	redewendung
eine zentrale Fragestellung erörtern	190	B1	redewendung
stellvertretend für etwas stehen	190	B1	redewendung
etwas kann als Metapher für etwas gesehen werden	190	B1	redewendung
eine Problematik aus der Sicht von jemandem behandeln	190	B1	redewendung
einen Effekt dadurch erreichen, dass ...	190	B1	redewendung
einhellig gelobt oder kritisiert werden	190	B1	redewendung
über etwas geteilter Meinung sein	190	B1	redewendung
etwas nur bedingt empfehlen	190	B1	redewendung
ein wichtiges Zeugnis für etwas	190	B1	redewendung
positiv oder negativ ist anzumerken, dass ...	190	B1	redewendung
sich jemandem aufdrängen	191	B2	redewendung
sich mit einer Frage ziemlich vertun	191	B2	redewendung
für sich genommen	191	B2	redewendung
sich etwas dabei gedacht haben	191	B2	redewendung
mit ambivalenten Gefühlen beladen sein	191	B2	redewendung
einen Lebensabschnitt markieren	191	B2	redewendung
sich einer sinnstiftenden Gruppe zugehörig zeigen	191	B2	redewendung
sich auf archaische Symbolik stützen	191	B2	redewendung
einen Gemeinplatz bedienen	191	B2	redewendung
jemandem etwas zu verdanken haben	191	B2	redewendung
den Gang zur Nadel nicht scheuen	191	B2	redewendung
im Kreis der Erwachsenen aufgenommen werden	192	B2	redewendung
den Erfolgszug nach Europa antreten	192	B2	redewendung
sich bis heute gehalten haben	192	B2	redewendung
aus dem gesellschaftlichen Kontext herausgelöst sein	192	B2	redewendung
sich mehr und mehr zur Lust an Körperdekoration wandeln	192	B2	redewendung
in der Zwischenzeit	193	C1	redewendung
jemanden schwer belasten	193	C1	redewendung
zu Unrecht verhaftet werden	193	C1	redewendung
auf ungeklärte Weise	193	C1	redewendung
nach untergetauchten Mitgliedern fahnden	193	C1	redewendung
jemandem auf den Leim gehen	194	C1	redewendung
sich von einem Gedanken leiten lassen	194	C1	redewendung
das Schweigen über ein heikles Thema brechen	194	C1	redewendung
es mit einem nachhaltigen Selbstreinigungsprozess ernst meinen	194	C1	redewendung
von etwas profitieren	194	C1	redewendung
jemandem gegenüber aufgeschlossen sein	196	C6	redewendung
von Sparmaßnahmen betroffen sein	196	C6	redewendung
auf finanzielle Hilfe angewiesen sein	196	C6	redewendung
um etwas besorgt sein	196	C6	redewendung
für etwas bezeichnend sein	196	C6	redewendung
sich einer Schwierigkeit bewusst sein	197	C6	redewendung
sich jemandes Loyalität sicher sein	197	C6	redewendung
der Bestechlichkeit verdächtig sein	197	C6	redewendung
nützliche Dienste leisten	198	C9	redewendung
ein Aufeinander-Hören erfordern	198	C9	redewendung
eine riesige Herausforderung darstellen	198	C9	redewendung
